,id,data,jhi_timestamp,device_id
987,75812,"{""_id"":""60a37e07b8162d6c4fd14052"",""_xt"":""1621327367339"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T08:42:47.339Z"",""s"":""::ffff:37.251.221.91"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;11:42:46;1;G;0;N44.456412;E26.074916;88.5;1.136;0;5100;4;6;2021-05-18;11:30:50;N44.456409;E26.074848;16;50;226@10@140@38121@63;00;0;\u0006;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621327367339,3151
988,75815,"{""_id"":""60a38113b8162d6c4fd1407d"",""_xt"":""1621328147300"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T08:55:47.300Z"",""s"":""::ffff:109.166.136.229"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;11:55:46;1;G;0;N44.456282;E26.074895;87.6;4.006;0;5100;4;6;2021-05-18;11:42:46;N44.456412;E26.074916;16;50;226@10@140@38121@61;00;0;`;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621328147300,3151
989,75821,"{""_id"":""60a39562b8162d6c4fd143fd"",""_xt"":""1621333346378"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T10:22:26.378Z"",""s"":""::ffff:109.166.138.74"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;13:22:25;1;G;0;N44.456369;E26.075188;112.3;0.654;0;5100;6;6;2021-05-18;11:55:46;N44.456282;E26.074895;16;50;226@10@140@38121@59;00;0;&;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621333346378,3151
990,75824,"{""_id"":""60a3981db8162d6c4fd1444b"",""_xt"":""1621334045239"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T10:34:05.239Z"",""s"":""::ffff:109.166.139.83"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;13:34:04;1;G;0;N44.456353;E26.074914;88.5;0.590;0;5100;5;6;2021-05-18;13:22:25;N44.456369;E26.075188;16;50;226@10@140@38121@59;00;0;Z;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621334045239,3151
991,75825,"{""_id"":""60a39828b8162d6c4fd14450"",""_xt"":""1621334056201"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T10:34:16.201Z"",""s"":""::ffff:109.166.139.83"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;13:34:15;1;G;0;N44.456444;E26.074445;53.2;0.419;0;5100;6;6;2021-05-18;13:34:04;N44.456353;E26.074914;16;50;226@10@140@38121@59;00;0;\t;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621334056201,3151
992,75827,"{""_id"":""60a39ccab8162d6c4fd144bd"",""_xt"":""1621335242242"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T10:54:02.242Z"",""s"":""::ffff:185.53.196.80"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;13:54:01;1;G;0;N44.456338;E26.074771;84.3;6.376;100.83;5100;6;6;2021-05-18;13:34:15;N44.456444;E26.074445;16;50;226@10@140@38121@59;00;0;+;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621335242242,3151
993,75830,"{""_id"":""60a39f98b8162d6c4fd144df"",""_xt"":""1621335960397"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T11:06:00.397Z"",""s"":""::ffff:109.166.134.117"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;14:05:59;1;G;0;N44.456302;E26.075169;111.8;2.599;0;5100;6;6;2021-05-18;13:54:01;N44.456338;E26.074771;16;50;226@10@140@38121@60;00;0;2;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621335960397,3151
994,75836,"{""_id"":""60a3a2d9b8162d6c4fd14502"",""_xt"":""1621336793397"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T11:19:53.397Z"",""s"":""::ffff:37.251.221.119"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;14:19:52;1;G;0;N44.456376;E26.074861;81.8;0.532;0;5100;4;6;2021-05-18;14:05:59;N44.456302;E26.075169;16;50;226@10@140@38121@58;00;0;\\;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621336793397,3151
995,75838,"{""_id"":""60a3a5ebb8162d6c4fd14531"",""_xt"":""1621337579161"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T11:32:59.161Z"",""s"":""::ffff:37.251.220.240"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;14:32:58;1;G;0;N44.456330;E26.075023;105.5;0.648;0;5100;5;6;2021-05-18;14:19:52;N44.456376;E26.074861;16;50;226@10@140@38121@58;00;0;4;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621337579161,3151
996,75842,"{""_id"":""60a3a8a0b8162d6c4fd14549"",""_xt"":""1621338272520"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T11:44:32.520Z"",""s"":""::ffff:109.166.136.59"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;14:44:27;1;G;0;N44.456286;E26.074750;85.9;1.046;0;5100;4;6;2021-05-18;14:32:58;N44.456330;E26.075023;16;50;0@0@0@0@0;00;0;\u0018;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621338272520,3151
997,75843,"{""_id"":""60a3a8b2b8162d6c4fd1454c"",""_xt"":""1621338290383"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T11:44:50.383Z"",""s"":""::ffff:109.166.136.59"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;14:44:49;1;G;0;N44.456312;E26.075008;104.1;1.724;0;5100;5;6;2021-05-18;14:44:27;N44.456286;E26.074750;16;50;226@10@140@38121@58;00;0;:;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621338290383,3151
998,75846,"{""_id"":""60a3ab7db8162d6c4fd14567"",""_xt"":""1621339005355"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T11:56:45.355Z"",""s"":""::ffff:93.122.250.41"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;14:56:44;1;G;0;N44.456331;E26.075013;99.9;0.152;0;5100;6;6;2021-05-18;14:44:49;N44.456312;E26.075008;24;50;226@10@140@38121@56;00;0;\u0007;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621339005355,3151
999,75849,"{""_id"":""60a3ae88b8162d6c4fd1458b"",""_xt"":""1621339784259"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T12:09:44.259Z"",""s"":""::ffff:37.251.220.67"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;15:09:43;1;G;0;N44.456417;E26.074943;97.1;2.832;0;5100;6;6;2021-05-18;14:56:44;N44.456331;E26.075013;24;50;226@10@140@38121@58;00;0;c;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621339784259,3151
1000,75851,"{""_id"":""60a3b18eb8162d6c4fd145b4"",""_xt"":""1621340558875"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T12:22:38.875Z"",""s"":""::ffff:93.122.251.135"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;15:22:37;1;G;0;N44.456374;E26.074684;105.5;0.215;0;5100;6;6;2021-05-18;15:09:43;N44.456417;E26.074943;24;50;226@10@140@38121@55;00;0;3;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621340558875,3151
1001,75854,"{""_id"":""60a3b506b8162d6c4fd145d7"",""_xt"":""1621341446575"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T12:37:26.575Z"",""s"":""::ffff:93.122.248.122"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;15:37:25;1;G;0;N44.456371;E26.074653;90.6;1.166;0;5100;6;6;2021-05-18;15:22:37;N44.456374;E26.074684;24;50;226@10@140@38121@57;00;0;Y;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621341446575,3151
1002,75855,"{""_id"":""60a3b51ab8162d6c4fd145da"",""_xt"":""1621341466175"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T12:37:46.175Z"",""s"":""::ffff:93.122.248.122"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;15:37:45;1;G;0;N44.456393;E26.074585;123.2;0.097;0;5100;5;6;2021-05-18;15:37:25;N44.456371;E26.074653;24;50;226@10@140@38121@58;00;0;(;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621341466175,3151
1003,75860,"{""_id"":""60a3bb45b8162d6c4fd1462e"",""_xt"":""1621343045743"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T13:04:05.743Z"",""s"":""::ffff:185.53.198.190"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;16:04:04;1;G;0;N44.456423;E26.074689;84.0;0.137;0;5098;6;6;2021-05-18;15:52:44;N44.456309;E26.075120;24;50;226@10@140@38121@57;00;0;_;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621343045743,3151
1004,75862,"{""_id"":""60a3bdf5b8162d6c4fd14640"",""_xt"":""1621343733062"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T13:15:33.062Z"",""s"":""::ffff:185.53.198.190"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;16:15:32;1;G;0;N44.456368;E26.074924;81.0;3.702;0;5098;6;6;2021-05-18;16:04:04;N44.456423;E26.074689;24;50;226@10@140@38121@54;00;0;W;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621343733062,3151
1005,75866,"{""_id"":""60a3c0a4b8162d6c4fd14650"",""_xt"":""1621344420881"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T13:27:00.881Z"",""s"":""::ffff:185.53.198.190"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;16:27:00;1;G;0;N44.456340;E26.074858;86.9;1.989;0;5098;7;6;2021-05-18;16:15:31;N44.456368;E26.074924;24;50;226@10@140@38121@53;00;0;>;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621344420881,3151
1006,75869,"{""_id"":""60a3c35bb8162d6c4fd14661"",""_xt"":""1621345115415"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T13:38:35.415Z"",""s"":""::ffff:37.251.220.46"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;16:38:31;1;G;0;N44.456267;E26.074980;89.1;2.093;0;5098;7;6;2021-05-18;16:27:00;N44.456340;E26.074858;24;50;226@10@140@38121@59;00;0;E;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621345115415,3151
1007,75870,"{""_id"":""60a3c367b8162d6c4fd14664"",""_xt"":""1621345127499"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T13:38:47.499Z"",""s"":""::ffff:37.251.220.46"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;16:38:46;1;G;0;N44.456337;E26.074817;78.8;2.294;0;5098;8;6;2021-05-18;16:38:31;N44.456267;E26.074980;24;50;226@10@140@38121@56;00;0;2;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621345127499,3151
1008,75874,"{""_id"":""60a3c647b8162d6c4fd1467e"",""_xt"":""1621345863278"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T13:51:03.278Z"",""s"":""::ffff:37.251.221.236"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;16:51:02;1;G;0;N44.456515;E26.074601;100.7;4.729;124.78;5098;9;6;2021-05-18;16:38:46;N44.456337;E26.074817;24;50;226@10@140@38121@59;00;0;E;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621345863278,3151
1009,75876,"{""_id"":""60a3c916b8162d6c4fd1468e"",""_xt"":""1621346582232"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T14:03:02.232Z"",""s"":""::ffff:109.166.130.128"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;17:03:01;1;G;0;N44.456354;E26.074850;84.2;1.115;0;5098;7;6;2021-05-18;16:51:02;N44.456515;E26.074601;24;50;226@10@140@38121@53;00;0;\r;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621346582232,3151
1010,75880,"{""_id"":""60a3cdecb8162d6c4fd1472a"",""_xt"":""1621347820094"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T14:23:40.094Z"",""s"":""::ffff:109.166.132.253"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;17:23:39;1;G;0;N44.456314;E26.075048;101.0;1.523;0;5090;7;6;2021-05-18;17:03:01;N44.456354;E26.074850;24;50;226@10@140@38121@56;00;0;B;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621347820094,3151
1011,75882,"{""_id"":""60a3d0bbb8162d6c4fd14780"",""_xt"":""1621348539373"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T14:35:39.373Z"",""s"":""::ffff:109.166.134.41"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;17:35:38;1;G;0;N44.456175;E26.075228;92.4;1.093;0;5090;6;6;2021-05-18;17:24:31;N44.456280;E26.075088;24;50;226@10@140@38121@54;00;0;W;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621348539373,3151
1012,75888,"{""_id"":""60a3d3f9b8162d6c4fd147ae"",""_xt"":""1621349369317"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T14:49:29.317Z"",""s"":""::ffff:109.166.133.103"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;17:49:28;1;G;0;N44.456349;E26.074826;84.6;0.379;0;5090;5;6;2021-05-18;17:35:38;N44.456175;E26.075228;24;50;226@10@140@38121@56;00;0;;;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621349369317,3151
1013,75895,"{""_id"":""60a3e215b8162d6c4fd14991"",""_xt"":""1621352981935"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T15:49:41.935Z"",""s"":""::ffff:109.166.135.38"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;18:49:40;1;G;0;N44.456391;E26.075192;110.9;3.099;0;5076;5;6;2021-05-18;17:49:28;N44.456349;E26.074826;24;50;226@10@140@38121@57;00;0;\f;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621352981935,3151
1014,75896,"{""_id"":""60a3e559b8162d6c4fd149fb"",""_xt"":""1621353817536"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T16:03:37.536Z"",""s"":""::ffff:109.166.128.17"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;19:03:36;1;G;0;N44.456315;E26.075319;115.3;2.929;0;5076;4;6;2021-05-18;18:49:40;N44.456391;E26.075192;24;50;226@10@140@38121@56;00;0;",|,|
1015,75902,"{""_id"":""60a3e80fb8162d6c4fd14a4b"",""_xt"":""1621354511814"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T16:15:11.814Z"",""s"":""::ffff:109.166.135.142"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;19:15:08;1;G;0;N44.456400;E26.074771;98.1;5.899;0;5076;5;6;2021-05-18;19:03:36;N44.456315;E26.075319;24;50;226@10@140@38121@54;00;0;I;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621354511814,3151
1016,75903,"{""_id"":""60a3e827b8162d6c4fd14a4e"",""_xt"":""1621354535335"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T16:15:35.335Z"",""s"":""::ffff:109.166.135.142"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;19:15:34;1;G;0;N44.456445;E26.074513;73.4;1.352;0;5076;5;6;2021-05-18;19:15:08;N44.456400;E26.074771;24;50;226@10@140@38121@58;00;0;];\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621354535335,3151
1017,75905,"{""_id"":""60a3ead4b8162d6c4fd14a5e"",""_xt"":""1621355220517"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T16:27:00.517Z"",""s"":""::ffff:109.166.135.142"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;19:26:59;1;G;0;N44.456351;E26.074865;88.3;0.874;0;5076;4;6;2021-05-18;19:15:34;N44.456445;E26.074513;24;50;226@10@140@38121@57;00;0;A;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621355220517,3151
1018,75908,"{""_id"":""60a3ed9eb8162d6c4fd14a82"",""_xt"":""1621355934853"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T16:38:54.853Z"",""s"":""::ffff:109.166.134.102"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;19:38:53;1;G;0;N44.456308;E26.075019;114.8;0.340;0;5076;4;6;2021-05-18;19:26:59;N44.456351;E26.074865;24;50;226@10@140@38121@56;00;0;\u001D;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621355934853,3151
1019,75913,"{""_id"":""60a3f726b8162d6c4fd14c0f"",""_xt"":""1621358374242"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T17:19:34.242Z"",""s"":""::ffff:185.53.199.4"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;20:19:33;1;G;0;N44.456365;E26.074920;88.3;0.258;0;4066;5;6;2021-05-18;19:38:53;N44.456308;E26.075019;24;50;226@10@140@38121@57;00;0;Q;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621358374242,3151
1020,75915,"{""_id"":""60a3f9d4b8162d6c4fd14c57"",""_xt"":""1621359060780"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T17:31:00.780Z"",""s"":""::ffff:185.53.199.4"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;20:30:59;1;G;0;N44.456533;E26.074464;89.3;2.516;0;4066;5;6;2021-05-18;20:19:33;N44.456365;E26.074920;24;50;226@10@140@38121@57;00;0;X;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621359060780,3151
1021,75919,"{""_id"":""60a403e3b8162d6c4fd14d2a"",""_xt"":""1621361635916"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T18:13:55.916Z"",""s"":""::ffff:37.251.221.76"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;21:13:54;1;G;0;N44.456307;E26.075307;119.1;2.326;0;4065;6;6;2021-05-18;20:30:59;N44.456533;E26.074464;24;50;226@10@140@38121@59;00;0;5;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621361635916,3151
1022,75921,"{""_id"":""60a406f0b8162d6c4fd14d5f"",""_xt"":""1621362416201"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T18:26:56.201Z"",""s"":""::ffff:109.166.136.88"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;21:26:55;1;G;0;N44.456328;E26.075207;130.5;0.375;0;4064;8;6;2021-05-18;21:13:54;N44.456307;E26.075307;24;50;226@10@140@38121@58;00;0;6;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621362416201,3151
1023,75925,"{""_id"":""60a40f1ab8162d6c4fd14daa"",""_xt"":""1621364506876"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T19:01:46.876Z"",""s"":""::ffff:37.251.220.39"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;22:01:46;1;G;0;N44.456344;E26.075163;114.3;1.678;0;4064;6;6;2021-05-18;21:26:55;N44.456328;E26.075207;24;50;226@10@140@38121@58;00;0;1;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621364506876,3151
1024,75926,"{""_id"":""60a40f27b8162d6c4fd14dae"",""_xt"":""1621364519895"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T19:01:59.895Z"",""s"":""::ffff:37.251.220.39"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;22:01:59;1;G;0;N44.456330;E26.075242;104.2;0.787;0;4064;7;6;2021-05-18;22:01:46;N44.456344;E26.075163;24;50;226@10@140@38121@58;00;0;<;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621364519895,3151
1025,75929,"{""_id"":""60a41517b8162d6c4fd14deb"",""_xt"":""1621366039495"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T19:27:19.495Z"",""s"":""::ffff:93.122.249.36"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;22:27:18;1;G;0;N44.456202;E26.074800;70.2;1.480;0;4064;6;6;2021-05-18;22:01:59;N44.456330;E26.075242;24;50;226@10@140@38121@59;00;0;\u0012;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621366039495,3151
1026,75937,"{""_id"":""60a41f03b8162d6c4fd14ed0"",""_xt"":""1621368579253"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T20:09:39.253Z"",""s"":""::ffff:93.122.251.120"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;23:09:38;1;G;0;N44.456674;E26.074106;41.2;0.482;0;4054;4;6;2021-05-18;22:27:18;N44.456202;E26.074800;24;50;226@10@140@38121@59;00;0;\u0007;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621368579253,3151
1027,75941,"{""_id"":""60a421e9b8162d6c4fd14ee6"",""_xt"":""1621369321938"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T20:22:01.938Z"",""s"":""::ffff:109.166.137.96"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;23:22:00;1;G;0;N44.456614;E26.074275;87.4;0.474;0;4054;6;6;2021-05-18;23:09:38;N44.456674;E26.074106;24;50;226@10@140@38121@57;00;0;^;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621369321938,3151
1028,75944,"{""_id"":""60a424b5b8162d6c4fd14ef8"",""_xt"":""1621370037493"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T20:33:57.493Z"",""s"":""::ffff:93.122.249.230"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;23:33:56;1;G;0;N44.456421;E26.074731;93.8;2.360;0;4054;5;6;2021-05-18;23:22:00;N44.456614;E26.074275;24;50;226@10@140@38121@58;00;0;\u0006;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621370037493,3151
1029,75947,"{""_id"":""60a427f9b8162d6c4fd14f14"",""_xt"":""1621370873095"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T20:47:53.095Z"",""s"":""::ffff:93.122.250.104"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;23:47:52;1;G;0;N44.456373;E26.075083;106.4;1.831;0;4054;5;6;2021-05-18;23:33:56;N44.456421;E26.074731;24;50;226@10@140@38121@59;00;0;2;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621370873095,3151
1030,75950,"{""_id"":""60a42ac9b8162d6c4fd14f2a"",""_xt"":""1621371593135"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T20:59:53.135Z"",""s"":""::ffff:93.122.249.50"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-18;23:59:52;1;G;0;N44.456393;E26.074977;91.9;0.491;0;4054;6;6;2021-05-18;23:47:52;N44.456373;E26.075083;0;50;226@10@140@38121@59;00;0;\u0012;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621371593135,3151
1031,75953,"{""_id"":""60a42d8cb8162d6c4fd14f3b"",""_xt"":""1621372300738"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T21:11:40.738Z"",""s"":""::ffff:37.251.221.26"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-19;00:11:39;1;G;0;N44.456322;E26.074949;0;0;0;4054;5;6;2021-05-18;23:59:52;N44.456393;E26.074977;0;50;226@10@140@38121@58;00;0;Y;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621372300738,3151
1032,75957,"{""_id"":""60a4303cb8162d6c4fd14f64"",""_xt"":""1621372988055"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T21:23:08.055Z"",""s"":""::ffff:37.251.221.26"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-19;00:23:07;1;G;0;N44.456441;E26.074994;94.4;0.558;0;4054;7;6;2021-05-19;00:11:39;N44.456322;E26.074949;0;50;226@10@140@38121@59;00;0;';\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621372988055,3151
1033,75961,"{""_id"":""60a434b5b8162d6c4fd14faf"",""_xt"":""1621374133436"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T21:42:13.436Z"",""s"":""::ffff:109.166.128.158"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-19;00:42:12;1;G;0;N44.456272;E26.075423;108.1;2.263;0;3050;5;6;2021-05-19;00:23:06;N44.456441;E26.074994;0;50;226@10@140@38121@58;00;0;\u0019;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621374133436,3151
1034,75964,"{""_id"":""60a4376bb8162d6c4fd14fdb"",""_xt"":""1621374827442"",""ei"":""352413080064321"",""si"":""9226103003325864"",""dt"":""2021-05-18T21:53:47.442Z"",""s"":""::ffff:185.53.199.231"",""c"":""#@H02@#;352413080064321;9226103003325864;862182;2021-05-19;00:53:42;1;G;0;N44.456436;E26.074847;107.8;6.312;0;3050;7;6;2021-05-19;00:42:12;N44.456272;E26.075423;0;50;0@0@0@0@0;00;0;&;\u0001"",""y"":""2021"",""m"":""5"",""d"":""18"",""p"":""H02""}",1621374827442,3151
