,id,device_id,_id,_xt,ei,si,dt,s,c,y,m,d,p
3349,73243,4553,60b0400eab13dc667e42b625,1622163470448,352413080063513,9226101112454760,2021-05-28T00:57:50.448Z,::ffff:185.53.197.13,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:00:57;reply;8;3047;b;,2021,5,28,H13
3350,73244,4553,60b0402cab13dc667e42b629,1622163500882,352413080063513,9226101112454760,2021-05-28T00:58:20.882Z,::ffff:109.166.135.233,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:01:28;reply;8;3047;c;,2021,5,28,H13
3351,73246,4553,60b042ddab13dc667e42b631,1622164189923,352413080063513,9226101112454760,2021-05-28T01:09:49.923Z,::ffff:109.166.135.233,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:12:56;reply;8;3047;`;,2021,5,28,H13
3352,73247,4553,60b042fcab13dc667e42b633,1622164220181,352413080063513,9226101112454760,2021-05-28T01:10:20.181Z,::ffff:37.251.223.113,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:13:27;reply;8;3047;a;,2021,5,28,H13
3353,73248,4553,60b0431aab13dc667e42b637,1622164250947,352413080063513,9226101112454760,2021-05-28T01:10:50.947Z,::ffff:109.166.136.108,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:13:58;reply;8;3047;];,2021,5,28,H13
3354,73250,4553,60b04339ab13dc667e42b63b,1622164281483,352413080063513,9226101112454760,2021-05-28T01:11:21.483Z,::ffff:93.122.248.22,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:14:28;reply;8;3047;_;,2021,5,28,H13
3355,73252,4553,60b04357ab13dc667e42b643,1622164311187,352413080063513,9226101112454760,2021-05-28T01:11:51.187Z,::ffff:109.166.137.44,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:14:58;reply;8;3047;\;,2021,5,28,H13
3356,73254,4553,60b04375ab13dc667e42b647,1622164341319,352413080063513,9226101112454760,2021-05-28T01:12:21.319Z,::ffff:93.122.251.98,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:15:28;reply;8;3047;^;,2021,5,28,H13
3357,73256,4553,60b04393ab13dc667e42b64f,1622164371427,352413080063513,9226101112454760,2021-05-28T01:12:51.427Z,::ffff:185.53.196.71,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:15:58;reply;8;3047;[;,2021,5,28,H13
3358,73257,4553,60b043b2ab13dc667e42b653,1622164402791,352413080063513,9226101112454760,2021-05-28T01:13:22.791Z,::ffff:185.53.199.77,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:16:29;reply;8;3047;\;,2021,5,28,H13
3359,73258,4553,60b043d0ab13dc667e42b657,1622164432881,352413080063513,9226101112454760,2021-05-28T01:13:52.881Z,::ffff:37.251.221.32,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:16:59;reply;8;3047;Y;,2021,5,28,H13
3360,73259,4553,60b043efab13dc667e42b65a,1622164463879,352413080063513,9226101112454760,2021-05-28T01:14:23.879Z,::ffff:109.166.131.144,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:17:30;reply;8;3047;c;,2021,5,28,H13
3361,73261,4553,60b046a0ab13dc667e42b662,1622165152664,352413080063513,9226101112454760,2021-05-28T01:25:52.664Z,::ffff:109.166.131.144,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:28:59;reply;8;3047;V;,2021,5,28,H13
3362,73262,4553,60b046bfab13dc667e42b666,1622165183101,352413080063513,9226101112454760,2021-05-28T01:26:23.101Z,::ffff:109.166.130.28,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:29:30;reply;8;3047;`;,2021,5,28,H13
3363,73266,4553,60b0496fab13dc667e42b676,1622165871404,352413080063513,9226101112454760,2021-05-28T01:37:51.404Z,::ffff:109.166.130.28,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:40:58;reply;8;3047;];,2021,5,28,H13
3364,73267,4553,60b0498eab13dc667e42b67a,1622165902380,352413080063513,9226101112454760,2021-05-28T01:38:22.380Z,::ffff:93.122.251.185,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:41:29;reply;8;3047;^;,2021,5,28,H13
3365,73268,4553,60b049acab13dc667e42b67e,1622165932506,352413080063513,9226101112454760,2021-05-28T01:38:52.506Z,::ffff:185.53.196.242,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:41:59;reply;8;3047;[;,2021,5,28,H13
3366,73269,4553,60b049caab13dc667e42b682,1622165962727,352413080063513,9226101112454760,2021-05-28T01:39:22.727Z,::ffff:109.166.138.170,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:42:29;reply;8;3047;];,2021,5,28,H13
3367,73270,4553,60b049e8ab13dc667e42b686,1622165992784,352413080063513,9226101112454760,2021-05-28T01:39:52.784Z,::ffff:37.251.222.151,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:42:59;reply;8;3047;Z;,2021,5,28,H13
3368,73271,4553,60b04a06ab13dc667e42b68a,1622166022927,352413080063513,9226101112454760,2021-05-28T01:40:22.927Z,::ffff:185.53.198.183,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:43:30;reply;8;3047;d;,2021,5,28,H13
3369,73272,4553,60b04a25ab13dc667e42b68e,1622166053046,352413080063513,9226101112454760,2021-05-28T01:40:53.046Z,::ffff:185.53.196.87,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:44:00;reply;8;3047;;,2021,5,28,H13
3370,73273,4553,60b04a43ab13dc667e42b690,1622166083120,352413080063513,9226101112454760,2021-05-28T01:41:23.120Z,::ffff:37.251.222.236,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:44:30;reply;8;3047;c;,2021,5,28,H13
3371,73274,4553,60b04a61ab13dc667e42b694,1622166113298,352413080063513,9226101112454760,2021-05-28T01:41:53.298Z,::ffff:109.166.131.53,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:45:00;reply;8;3046;;,2021,5,28,H13
3372,73275,4553,60b04a7fab13dc667e42b698,1622166143402,352413080063513,9226101112454760,2021-05-28T01:42:23.402Z,::ffff:37.251.223.99,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:45:30;reply;8;3046;c;,2021,5,28,H13
3373,73276,4553,60b04a9dab13dc667e42b69a,1622166173867,352413080063513,9226101112454760,2021-05-28T01:42:53.867Z,::ffff:109.166.138.24,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:46:00;reply;8;3046;;,2021,5,28,H13
3374,73277,4553,60b04abbab13dc667e42b69e,1622166203645,352413080063513,9226101112454760,2021-05-28T01:43:23.645Z,::ffff:109.166.137.102,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:46:30;reply;8;3046;b;,2021,5,28,H13
3375,73278,4553,60b04ad9ab13dc667e42b6a0,1622166233781,352413080063513,9226101112454760,2021-05-28T01:43:53.781Z,::ffff:37.251.221.33,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:47:00;reply;8;3045;;,2021,5,28,H13
3376,73279,4553,60b04af8ab13dc667e42b6a4,1622166264060,352413080063513,9226101112454760,2021-05-28T01:44:24.060Z,::ffff:93.122.249.244,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:47:31;reply;8;3045;a;,2021,5,28,H13
3377,73280,4553,60b04b16ab13dc667e42b6a6,1622166294079,352413080063513,9226101112454760,2021-05-28T01:44:54.079Z,::ffff:109.166.135.240,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:48:01;reply;8;3045;c;,2021,5,28,H13
3378,73281,4553,60b04b34ab13dc667e42b6aa,1622166324244,352413080063513,9226101112454760,2021-05-28T01:45:24.244Z,::ffff:109.166.139.181,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:48:31;reply;8;3045;`;,2021,5,28,H13
3379,73282,4553,60b04b53ab13dc667e42b6ac,1622166355185,352413080063513,9226101112454760,2021-05-28T01:45:55.185Z,::ffff:93.122.251.137,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:49:02;reply;8;3044;b;,2021,5,28,H13
3380,73283,4553,60b04b71ab13dc667e42b6b0,1622166385624,352413080063513,9226101112454760,2021-05-28T01:46:25.624Z,::ffff:37.251.221.195,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:49:32;reply;8;3044;_;,2021,5,28,H13
3381,73284,4553,60b04b90ab13dc667e42b6b2,1622166416339,352413080063513,9226101112454760,2021-05-28T01:46:56.339Z,::ffff:93.122.251.13,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:50:03;reply;8;3044;;,2021,5,28,H13
3382,73285,4553,60b04baeab13dc667e42b6b6,1622166446644,352413080063513,9226101112454760,2021-05-28T01:47:26.644Z,::ffff:37.251.223.223,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:50:33;reply;8;3044;;,2021,5,28,H13
3383,73286,4553,60b04bcdab13dc667e42b6b8,1622166477545,352413080063513,9226101112454760,2021-05-28T01:47:57.545Z,::ffff:37.251.222.164,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:51:04;reply;8;3043;;,2021,5,28,H13
3384,73288,4553,60b04becab13dc667e42b6be,1622166508001,352413080063513,9226101112454760,2021-05-28T01:48:28.001Z,::ffff:93.122.250.52,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:51:35;reply;8;3043;d;,2021,5,28,H13
3385,73290,4553,60b04c0aab13dc667e42b6c2,1622166538825,352413080063513,9226101112454760,2021-05-28T01:48:58.825Z,::ffff:109.166.136.68,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:52:05;reply;8;3043;;,2021,5,28,H13
3386,73292,4553,60b04c29ab13dc667e42b6ca,1622166569081,352413080063513,9226101112454760,2021-05-28T01:49:29.081Z,::ffff:93.122.251.201,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;04:52:36;reply;8;3043;b;,2021,5,28,H13
3387,73299,4553,60b04ed8ab13dc667e42b6e6,1622167256759,352413080063513,9226101112454760,2021-05-28T02:00:56.759Z,::ffff:93.122.251.201,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:04:03;reply;8;3043;;,2021,5,28,H13
3388,73300,4553,60b04ef7ab13dc667e42b6e8,1622167287247,352413080063513,9226101112454760,2021-05-28T02:01:27.247Z,::ffff:109.166.139.20,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:04:34;reply;8;3043;;,2021,5,28,H13
3389,73301,4553,60b04f15ab13dc667e42b6ec,1622167317846,352413080063513,9226101112454760,2021-05-28T02:01:57.846Z,::ffff:185.53.198.163,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:05:04;reply;8;3043;;,2021,5,28,H13
3390,73302,4553,60b04f33ab13dc667e42b6ee,1622167347889,352413080063513,9226101112454760,2021-05-28T02:02:27.889Z,::ffff:185.53.197.236,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:05:34;reply;8;3043;;,2021,5,28,H13
3391,73303,4553,60b04f51ab13dc667e42b6f2,1622167377959,352413080063513,9226101112454760,2021-05-28T02:02:57.959Z,::ffff:93.122.250.161,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:06:05;reply;8;3043;;,2021,5,28,H13
3392,73304,4553,60b04f70ab13dc667e42b6f4,1622167408608,352413080063513,9226101112454760,2021-05-28T02:03:28.608Z,::ffff:185.53.197.16,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:06:35;reply;8;3043;c;,2021,5,28,H13
3393,73306,4553,60b04f8eab13dc667e42b6fa,1622167438920,352413080063513,9226101112454760,2021-05-28T02:03:58.920Z,::ffff:93.122.251.114,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:07:06;reply;8;3043;d;,2021,5,28,H13
3394,73308,4553,60b04fadab13dc667e42b700,1622167469599,352413080063513,9226101112454760,2021-05-28T02:04:29.599Z,::ffff:93.122.249.0,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:07:36;reply;8;3043;a;,2021,5,28,H13
3395,73310,4553,60b04fccab13dc667e42b708,1622167500182,352413080063513,9226101112454760,2021-05-28T02:05:00.182Z,::ffff:109.166.139.107,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:08:07;reply;8;3043;b;,2021,5,28,H13
3396,73312,4553,60b04feaab13dc667e42b70e,1622167530941,352413080063513,9226101112454760,2021-05-28T02:05:30.941Z,::ffff:109.166.135.19,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:08:37;reply;8;3043;_;,2021,5,28,H13
3397,73313,4553,60b05009ab13dc667e42b712,1622167561465,352413080063513,9226101112454760,2021-05-28T02:06:01.465Z,::ffff:185.53.199.40,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:09:08;reply;8;3043;`;,2021,5,28,H13
3398,73314,4553,60b05028ab13dc667e42b714,1622167592099,352413080063513,9226101112454760,2021-05-28T02:06:32.099Z,::ffff:109.166.135.169,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:09:39;reply;8;3043;\;,2021,5,28,H13
3399,73315,4553,60b05046ab13dc667e42b718,1622167622523,352413080063513,9226101112454760,2021-05-28T02:07:02.523Z,::ffff:109.166.138.243,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:10:09;reply;8;3043;;,2021,5,28,H13
3400,73316,4553,60b05065ab13dc667e42b71a,1622167653226,352413080063513,9226101112454760,2021-05-28T02:07:33.226Z,::ffff:109.166.139.244,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:10:40;reply;8;3043;;,2021,5,28,H13
3401,73317,4553,60b05083ab13dc667e42b71e,1622167683744,352413080063513,9226101112454760,2021-05-28T02:08:03.744Z,::ffff:185.53.198.212,"#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:11:10;reply;8;3043;
;",2021,5,28,H13
3402,73318,4553,60b050a2ab13dc667e42b720,1622167714500,352413080063513,9226101112454760,2021-05-28T02:08:34.500Z,::ffff:109.166.134.93,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:11:41;reply;8;3042;;,2021,5,28,H13
3403,73319,4553,60b050c0ab13dc667e42b724,1622167744868,352413080063513,9226101112454760,2021-05-28T02:09:04.868Z,::ffff:185.53.198.242,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:12:11;reply;8;3042;	;,2021,5,28,H13
3404,73320,4553,60b050dfab13dc667e42b726,1622167775598,352413080063513,9226101112454760,2021-05-28T02:09:35.598Z,::ffff:109.166.131.80,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:12:42;reply;8;3042;;,2021,5,28,H13
3405,73321,4553,60b050feab13dc667e42b72a,1622167806126,352413080063513,9226101112454760,2021-05-28T02:10:06.126Z,::ffff:109.166.136.148,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:13:13;reply;8;3042;;,2021,5,28,H13
3406,73322,4553,60b0511cab13dc667e42b72c,1622167836925,352413080063513,9226101112454760,2021-05-28T02:10:36.925Z,::ffff:109.166.137.69,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:13:43;reply;8;3041;;,2021,5,28,H13
3407,73323,4553,60b0513bab13dc667e42b730,1622167867260,352413080063513,9226101112454760,2021-05-28T02:11:07.260Z,::ffff:109.166.132.210,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:14:14;reply;8;3041;;,2021,5,28,H13
3408,73324,4553,60b05159ab13dc667e42b732,1622167897967,352413080063513,9226101112454760,2021-05-28T02:11:37.967Z,::ffff:109.166.138.239,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:14:45;reply;8;3041;;,2021,5,28,H13
3409,73325,4553,60b05178ab13dc667e42b736,1622167928520,352413080063513,9226101112454760,2021-05-28T02:12:08.520Z,::ffff:109.166.131.70,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:15:15;reply;8;3041;;,2021,5,28,H13
3410,73326,4553,60b05197ab13dc667e42b738,1622167959361,352413080063513,9226101112454760,2021-05-28T02:12:39.361Z,::ffff:37.251.221.23,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:15:46;reply;8;3041;c;,2021,5,28,H13
3411,73327,4553,60b051b5ab13dc667e42b73c,1622167989960,352413080063513,9226101112454760,2021-05-28T02:13:09.960Z,::ffff:109.166.132.174,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:16:17;reply;8;3041;d;,2021,5,28,H13
3412,73328,4553,60b051d4ab13dc667e42b73e,1622168020423,352413080063513,9226101112454760,2021-05-28T02:13:40.423Z,::ffff:37.251.221.59,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:16:47;reply;8;3041;a;,2021,5,28,H13
3413,73329,4553,60b051f2ab13dc667e42b742,1622168050941,352413080063513,9226101112454760,2021-05-28T02:14:10.941Z,::ffff:37.251.221.81,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:17:18;reply;8;3041;b;,2021,5,28,H13
3414,73330,4553,60b05211ab13dc667e42b744,1622168081622,352413080063513,9226101112454760,2021-05-28T02:14:41.622Z,::ffff:93.122.248.165,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:17:48;reply;8;3041;_;,2021,5,28,H13
3415,73331,4553,60b05230ab13dc667e42b748,1622168112182,352413080063513,9226101112454760,2021-05-28T02:15:12.182Z,::ffff:37.251.222.181,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:18:19;reply;8;3041;`;,2021,5,28,H13
3416,73332,4553,60b0524eab13dc667e42b74a,1622168142828,352413080063513,9226101112454760,2021-05-28T02:15:42.828Z,::ffff:185.53.199.191,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:18:49;reply;8;3041;];,2021,5,28,H13
3417,73333,4553,60b0526dab13dc667e42b74e,1622168173326,352413080063513,9226101112454760,2021-05-28T02:16:13.326Z,::ffff:109.166.138.134,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:19:20;reply;8;3041;;,2021,5,28,H13
3418,73335,4553,60b0528cab13dc667e42b752,1622168204146,352413080063513,9226101112454760,2021-05-28T02:16:44.146Z,::ffff:109.166.137.175,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:19:51;reply;8;3041;c;,2021,5,28,H13
3419,73337,4553,60b052aaab13dc667e42b758,1622168234641,352413080063513,9226101112454760,2021-05-28T02:17:14.641Z,::ffff:93.122.251.169,"#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:20:21;reply;8;3041;
;",2021,5,28,H13
3420,73339,4553,60b052c9ab13dc667e42b75e,1622168265205,352413080063513,9226101112454760,2021-05-28T02:17:45.205Z,::ffff:185.53.198.64,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:20:52;reply;8;3040;;,2021,5,28,H13
3421,73341,4553,60b052e7ab13dc667e42b764,1622168295722,352413080063513,9226101112454760,2021-05-28T02:18:15.722Z,::ffff:37.251.220.233,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:21:22;reply;8;3040;	;,2021,5,28,H13
3422,73343,4553,60b05306ab13dc667e42b76a,1622168326443,352413080063513,9226101112454760,2021-05-28T02:18:46.443Z,::ffff:37.251.221.132,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:21:53;reply;8;3040;;,2021,5,28,H13
3423,73345,4553,60b05324ab13dc667e42b770,1622168356979,352413080063513,9226101112454760,2021-05-28T02:19:16.979Z,::ffff:109.166.131.92,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:22:24;reply;8;3040;;,2021,5,28,H13
3424,73350,4553,60b055d5ab13dc667e42b786,1622169045900,352413080063513,9226101112454760,2021-05-28T02:30:45.900Z,::ffff:109.166.131.92,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:33:52;reply;8;3040;;,2021,5,28,H13
3425,73351,4553,60b055f5ab13dc667e42b788,1622169077464,352413080063513,9226101112454760,2021-05-28T02:31:17.464Z,::ffff:37.251.223.232,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:34:24;reply;8;3040;;,2021,5,28,H13
3426,73352,4553,60b05614ab13dc667e42b78c,1622169108559,352413080063513,9226101112454760,2021-05-28T02:31:48.559Z,::ffff:93.122.248.65,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:34:55;reply;8;3040;c;,2021,5,28,H13
3427,73353,4553,60b05633ab13dc667e42b78e,1622169139721,352413080063513,9226101112454760,2021-05-28T02:32:19.721Z,::ffff:109.166.132.251,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:35:26;reply;8;3040;d;,2021,5,28,H13
3428,73355,4553,60b05652ab13dc667e42b794,1622169170509,352413080063513,9226101112454760,2021-05-28T02:32:50.509Z,::ffff:185.53.196.70,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:35:57;reply;8;3040;`;,2021,5,28,H13
3429,73357,4553,60b05670ab13dc667e42b798,1622169200924,352413080063513,9226101112454760,2021-05-28T02:33:20.924Z,::ffff:37.251.220.174,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:36:28;reply;8;3040;a;,2021,5,28,H13
3430,73359,4553,60b0568eab13dc667e42b7a0,1622169230922,352413080063513,9226101112454760,2021-05-28T02:33:50.922Z,::ffff:93.122.248.87,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:36:58;reply;8;3040;^;,2021,5,28,H13
3431,73361,4553,60b056aeab13dc667e42b7a4,1622169262087,352413080063513,9226101112454760,2021-05-28T02:34:22.087Z,::ffff:185.53.196.196,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:37:29;reply;8;3040;_;,2021,5,28,H13
3432,73363,4553,60b056ccab13dc667e42b7ac,1622169292799,352413080063513,9226101112454760,2021-05-28T02:34:52.799Z,::ffff:109.166.131.4,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:37:59;reply;8;3040;\;,2021,5,28,H13
3433,73365,4553,60b056ebab13dc667e42b7b2,1622169323280,352413080063513,9226101112454760,2021-05-28T02:35:23.280Z,::ffff:109.166.133.87,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:38:30;reply;8;3040;;,2021,5,28,H13
3434,73366,4553,60b05709ab13dc667e42b7b8,1622169353300,352413080063513,9226101112454760,2021-05-28T02:35:53.300Z,::ffff:93.122.251.227,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:39:00;reply;8;3040;;,2021,5,28,H13
3435,73367,4553,60b05728ab13dc667e42b7ba,1622169384487,352413080063513,9226101112454760,2021-05-28T02:36:24.487Z,::ffff:185.53.198.15,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:39:31;reply;8;3039;\;,2021,5,28,H13
3436,73368,4553,60b05747ab13dc667e42b7be,1622169415443,352413080063513,9226101112454760,2021-05-28T02:36:55.443Z,::ffff:37.251.220.227,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:40:02;reply;8;3039;;,2021,5,28,H13
3437,73369,4553,60b05765ab13dc667e42b7c0,1622169445581,352413080063513,9226101112454760,2021-05-28T02:37:25.581Z,::ffff:109.166.138.0,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:40:32;reply;8;3039;c;,2021,5,28,H13
3438,73370,4553,60b05783ab13dc667e42b7c4,1622169475785,352413080063513,9226101112454760,2021-05-28T02:37:55.785Z,::ffff:37.251.222.158,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:41:02;reply;8;3039;;,2021,5,28,H13
3439,73371,4553,60b057a2ab13dc667e42b7c6,1622169506899,352413080063513,9226101112454760,2021-05-28T02:38:26.899Z,::ffff:109.166.132.31,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:41:33;reply;8;3039;a;,2021,5,28,H13
3440,73372,4553,60b057c1ab13dc667e42b7ca,1622169537642,352413080063513,9226101112454760,2021-05-28T02:38:57.642Z,::ffff:109.166.133.104,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:42:04;reply;8;3039;b;,2021,5,28,H13
3441,73373,4553,60b057e0ab13dc667e42b7cc,1622169568038,352413080063513,9226101112454760,2021-05-28T02:39:28.038Z,::ffff:109.166.128.223,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:42:35;reply;8;3039;^;,2021,5,28,H13
3442,73374,4553,60b057feab13dc667e42b7d0,1622169598182,352413080063513,9226101112454760,2021-05-28T02:39:58.182Z,::ffff:109.166.130.235,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:43:05;reply;8;3038;a;,2021,5,28,H13
3443,73375,4553,60b0581dab13dc667e42b7d4,1622169629599,352413080063513,9226101112454760,2021-05-28T02:40:29.599Z,::ffff:93.122.249.23,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:43:36;reply;8;3038;];,2021,5,28,H13
3444,73376,4553,60b0583dab13dc667e42b7d6,1622169661124,352413080063513,9226101112454760,2021-05-28T02:41:01.124Z,::ffff:109.166.139.241,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:44:08;reply;8;3038;];,2021,5,28,H13
3445,73377,4553,60b0585cab13dc667e42b7da,1622169692064,352413080063513,9226101112454760,2021-05-28T02:41:32.064Z,::ffff:185.53.196.45,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:44:39;reply;8;3038;Y;,2021,5,28,H13
3446,73386,4553,60b05b0cab13dc667e42b7f8,1622170380066,352413080063513,9226101112454760,2021-05-28T02:53:00.066Z,::ffff:185.53.196.45,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;05:56:07;reply;8;3038;[;,2021,5,28,H13
3447,73393,4553,60b05dbcab13dc667e42b814,1622171068565,352413080063513,9226101112454760,2021-05-28T03:04:28.565Z,::ffff:185.53.196.45,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;06:07:35;reply;8;3038;];,2021,5,28,H13
3448,73394,4553,60b05ddaab13dc667e42b818,1622171098922,352413080063513,9226101112454760,2021-05-28T03:04:58.922Z,::ffff:37.251.223.168,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;06:08:06;reply;8;3038;^;,2021,5,28,H13
3449,73395,4553,60b05df9ab13dc667e42b81c,1622171129765,352413080063513,9226101112454760,2021-05-28T03:05:29.765Z,::ffff:37.251.222.188,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;06:08:36;reply;8;3038;[;,2021,5,28,H13
3450,73396,4553,60b05e18ab13dc667e42b820,1622171160060,352413080063513,9226101112454760,2021-05-28T03:06:00.060Z,::ffff:109.166.135.251,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;06:09:07;reply;8;3038;\;,2021,5,28,H13
3451,73401,4553,60b060c8ab13dc667e42b830,1622171848680,352413080063513,9226101112454760,2021-05-28T03:17:28.680Z,::ffff:109.166.135.251,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;06:20:35;reply;8;3038;b;,2021,5,28,H13
3452,73403,4553,60b060e7ab13dc667e42b836,1622171879226,352413080063513,9226101112454760,2021-05-28T03:17:59.226Z,::ffff:185.53.198.238,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;06:21:06;reply;8;3038;c;,2021,5,28,H13
3453,73404,4553,60b06105ab13dc667e42b83a,1622171909399,352413080063513,9226101112454760,2021-05-28T03:18:29.399Z,::ffff:93.122.249.211,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;06:21:36;reply;8;3038;`;,2021,5,28,H13
3454,73405,4553,60b06123ab13dc667e42b83e,1622171939527,352413080063513,9226101112454760,2021-05-28T03:18:59.527Z,::ffff:109.166.136.211,#@H13@#;352413080063513;9226101112454760;862182;2021-05-28;06:22:06;reply;8;3038;b;,2021,5,28,H13
